customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_optic,month_to_month,no_online_security,expected_tenure,CLV
0394-YONDK,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1790.15,0,2,2,1.016841806305027,0,0,0,0,84,2112.6
2266-SJNAT,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,7789.6,0,2,8,0.9911945844149235,0,1,0,1,78,8513.7
9479-HYNYL,0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,80.7,5705.05,0,2,7,0.9956978550360404,0,0,0,1,84,6778.8
8490-BXHEO,1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65,0,1,4,0.9736188702669151,1,1,1,1,24,1933.1999999999998
5451-MHQOF,1,0,1,1,56,1,2,2,1,1,1,1,1,1,1,1,3,24.45,1431.65,0,2,2,1.045610575518551,0,0,0,0,66,1613.7
1941-HOSAM,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1,90.1,0,0,4,1.0,1,1,1,1,7,630.6999999999999
4656-CAURT,1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1713.1,0,2,2,1.0366403437112341,0,0,0,0,84,2011.8
7916-VCCPB,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0,1,3,1.0202645051194539,1,1,1,1,22,1611.5
6131-FOYAS,1,0,0,0,35,1,2,0,2,0,2,0,0,0,0,1,2,59.6,2094.9,0,2,5,1.0042665388302974,1,0,1,0,41,2443.6
5996-DAOQL,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45,0,0,1,1.0,0,0,1,0,7,143.15
1725-MIMXW,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,1,0,1,1.0,0,0,1,0,7,136.15
2905-KFQUV,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0,0,2,1.0994318181818181,1,1,1,1,8,563.2
6549-BTYPG,0,0,1,0,60,0,1,0,0,2,2,2,2,2,2,0,1,60.8,3603.45,0,2,6,0.9877878289473684,0,0,0,1,84,5107.2
1209-VFFOC,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3948.45,0,2,6,1.029529098873592,0,0,0,0,84,4737.599999999999
9046-JBFWA,1,0,0,1,27,1,0,2,1,1,1,1,1,1,0,0,3,19.15,537.35,0,2,1,1.0392611933081908,0,0,1,0,33,631.9499999999999
2348-KCJLT,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2722.2,0,2,5,1.0059866962305986,1,0,0,0,54,3321.0
3793-MMFUH,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,1,5,1.0439849471937848,1,1,1,1,19,1805.95
6922-NCEDI,1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,1238.65,0,2,1,1.0433372641509435,0,0,0,0,66,1399.2
3597-MVHJT,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0,2,5,1.0054432047109871,1,1,1,1,33,3154.7999999999997
8738-JOKAR,0,0,0,0,42,1,0,0,2,2,0,2,0,2,1,1,3,67.7,2882.25,0,2,6,1.0136632200886262,0,0,0,0,54,3655.8
8040-MNRTF,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,71.1,0,0,2,1.0,1,1,1,1,7,497.69999999999993
8614-VGMMV,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1,1,3,0.9226748133061778,1,0,1,1,21,1031.1000000000001
2916-BQZLN,1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1651.95,0,1,5,1.0258965999068468,1,1,1,0,25,2118.75
7143-BQIBA,1,0,0,0,10,1,0,0,2,0,0,2,2,0,0,0,0,62.25,612.95,0,3,5,0.9846586345381527,0,0,1,0,16,996.0
5875-YPQFJ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,0,2,1.0,1,1,1,1,7,489.30000000000007
9095-HFAFX,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6,1,0,3,0.9619753086419753,1,1,1,1,11,891.0
4338-EYCER,1,0,1,0,21,1,0,0,0,0,0,0,2,0,0,0,0,54.6,1125.2,0,1,3,0.981336124193267,1,0,1,1,27,1474.2
8584-KMVXD,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,535.55,0,3,3,0.8854993386243386,1,1,1,1,14,1058.3999999999999
3865-YIOTT,1,0,1,1,72,1,2,1,2,0,2,0,2,2,1,1,0,106.1,7848.5,0,2,7,1.0273981568750654,1,1,0,0,78,8275.8
9584-EXCDZ,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0,1,2,0.972549019607843,1,1,1,1,23,1621.5
7596-IIWYC,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,0,20.25,538.2,0,2,1,0.9843621399176956,0,0,0,0,60,1215.0
8050-WYBND,0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,1031.4,0,1,4,0.9480650795109845,1,0,0,1,30,1483.5
2612-RRIDN,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,81.0,340.85,1,0,3,1.0520061728395063,1,1,1,1,10,810.0
6158-DWPZT,1,0,1,0,9,0,1,0,0,0,0,0,0,0,1,0,0,24.1,259.8,1,3,1,1.197786998616874,1,0,0,1,18,433.8
0531-XBKMM,1,0,0,1,66,1,2,0,2,2,0,2,0,0,2,0,0,65.7,4378.9,0,2,6,1.00984733176514,0,0,0,0,84,5518.8
9470-XCCEM,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0,2,5,1.0076009879690861,1,1,1,1,41,3675.65
6696-YDAYZ,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,0,1,1,0.8858231707317074,0,0,0,0,36,738.0
5939-XAIXZ,0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,1033.9,0,1,4,0.9699784219908059,1,0,1,1,25,1402.5
2626-URJFX,1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,1,2,50.9,225.6,1,0,3,1.1080550098231827,1,0,1,1,10,509.0
8080-POTJR,0,0,0,0,30,1,2,0,2,0,2,0,2,2,1,1,1,79.3,2427.1,0,2,7,1.0202185792349727,1,0,0,0,42,3330.6
1750-CSKKM,1,0,0,1,9,1,0,0,0,0,0,0,2,0,0,0,2,55.35,449.75,1,3,3,0.9028405098865803,1,0,1,1,15,830.25
8547-NSBBO,1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,3403.4,0,2,7,1.0050645994832041,0,1,1,0,41,3966.75
7734-DBOAI,0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,40.1,40.1,1,0,3,1.0,0,0,1,1,7,280.7
4855-SNKMY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.1,44.1,1,0,2,1.0,1,0,1,1,7,308.7
6397-JNZZG,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,55.55,2342.2,1,2,5,0.9805538693404223,1,0,1,1,49,2721.95
6728-DKUCO,0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,104.15,7303.05,0,2,7,0.9738958233317331,1,1,0,0,78,8123.700000000001
7469-LKBCI,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,1,18.95,326.8,0,1,1,1.0778364116094987,0,0,0,0,36,682.1999999999999
5605-IYGFG,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0,3,2,1.054197770733204,1,1,1,1,13,908.05
2829-HYVZP,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,572.2,0,2,1,0.9965168930686172,0,0,0,0,42,831.6
4183-WCSEP,1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,78.45,2435.15,1,2,4,1.0013158165258331,0,1,1,1,37,2902.65
5451-YHYPW,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,0,2,9,1.013162946964243,0,1,0,0,84,9723.0
2823-LKABH,0,0,0,0,18,1,2,1,0,0,2,2,0,2,0,1,0,95.05,1679.4,0,1,6,0.9815886375591795,0,1,1,1,24,2281.2
1832-PEUTS,1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65,0,2,5,0.9796260091959016,1,1,0,1,84,7484.4
8229-MYEJZ,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0,3,3,0.97314453125,1,0,1,1,16,819.2
0078-XZMHT,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,0,85.15,6316.2,0,2,8,1.0302407516147973,0,0,0,1,84,7152.6
4193-ORFCL,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.1,45.1,1,0,2,1.0,1,0,1,1,7,315.7
7277-KAMWT,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,1,20.0,268.45,0,1,1,1.0325,0,0,0,0,36,720.0
9603-OAIHC,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,0,0,2,1.0,1,1,1,1,7,490.34999999999997
2809-ILCYT,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,733.55,0,2,2,1.0948507462686567,0,0,0,0,42,1125.6000000000001
7813-ZGGAW,1,1,0,0,31,1,2,1,0,0,2,2,2,0,0,1,0,96.6,2877.95,0,2,6,0.9610465504574901,0,1,1,1,37,3574.2
7729-JTEEC,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,0,0,2,1.0117977528089888,1,0,1,1,8,356.0
5127-BZENZ,0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.2,3512.15,0,2,5,0.9619166301489921,1,0,0,0,66,4303.2
8680-CGLTP,1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1696.2,0,2,5,0.9955685986793837,0,0,0,0,42,2467.5
7538-GWHML,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,145.15,1,0,2,1.0419956927494616,1,1,1,1,8,557.2
5712-PTIWW,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,1,0,4,0.9546023794614903,0,1,1,1,8,638.8
4566-GOLUK,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,1,2,7,1.0145675806915142,0,1,1,1,53,5689.549999999999
5687-DKDTV,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,77.5,1,0,1,0.952088452088452,0,0,1,0,10,203.5
2120-SMPEX,1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,3,20.15,536.35,0,2,1,1.0647146401985113,0,0,1,0,31,624.65
2858-EIMXH,0,1,1,0,53,1,2,1,0,0,0,0,2,2,1,1,1,95.85,5016.25,0,2,5,0.9874410684934205,1,1,0,1,66,6326.099999999999
8648-PFRMP,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,672.7,0,1,3,1.0366774541531825,1,0,1,1,20,927.0
1266-NZYUI,0,0,1,1,72,1,2,0,2,0,2,2,0,0,2,0,0,66.85,4758.8,0,2,6,0.9886977478600516,0,0,0,0,84,5615.4
7968-QUXNS,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,18.95,110.15,0,0,1,0.9687774846086193,0,0,1,0,12,227.39999999999998
8563-OYMQY,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1612.2,0,1,5,1.0427190117388352,1,1,1,1,23,2091.85
3796-ENZGF,1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,3,67.25,4234.15,0,2,6,0.9993863220629019,0,0,0,1,84,5649.0
6650-BWFRT,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,0,2,9,1.011227296438564,0,1,0,0,84,9840.6
7399-QHBJS,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4760.3,0,2,6,0.9904910528506035,0,0,0,0,84,5607.0
5219-YIPTK,0,0,1,0,33,1,2,1,0,2,2,0,2,2,0,1,2,104.4,3409.6,1,2,7,0.9896667827702309,1,1,1,1,39,4071.6000000000004
1846-XWOQN,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,1,0,2,1.0,1,1,1,1,7,491.05000000000007
6901-GOGZG,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4984.85,0,2,8,0.9779968608985679,0,0,0,0,84,7135.8
6218-KNUBD,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6,0,0,4,1.0025231286795626,1,0,1,1,12,713.4000000000001
2277-AXSDC,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0,2,1,0.9875791139240506,0,0,0,0,42,829.5
8331-ZXFOE,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,4299.2,0,2,7,1.0425335855279112,0,0,0,0,66,4692.599999999999
6916-HIJSE,0,0,0,0,65,1,0,0,2,2,2,2,2,2,2,1,0,84.85,5459.2,0,2,8,0.9898372693894202,0,0,0,0,84,7127.4
6386-SZZKH,0,0,1,1,49,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2,1,2,8,1.0006900397954457,0,1,0,1,84,9067.800000000001
3050-GBUSH,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8,113.95,0,0,2,1.0914750957854407,1,0,1,1,9,313.2
6950-TWMYB,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,4362.05,0,2,4,1.0103652745929168,0,1,0,1,84,6715.8
9762-YAQAA,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,3213.75,0,2,4,1.0123322623322621,1,1,0,1,54,4395.6
1544-JJMYL,1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1927.3,0,2,6,1.0292931720473177,0,0,0,0,42,2912.7
1480-IVEVR,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0,2,4,0.9857317927170869,1,1,0,1,42,3427.2
6900-PXRMS,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,1,2,7,0.9857246772140389,1,1,1,1,32,3384.0
4988-IQIGL,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,75.35,1,0,3,1.0,1,1,1,1,7,527.4499999999999
8064-RAVOH,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,49.85,0,0,3,1.0,1,0,1,1,7,348.95
1577-HKTFG,0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85,1,2,1,1.1125530110262936,0,0,1,0,36,707.4
1627-AFWVJ,0,0,0,0,29,1,0,2,1,1,1,1,1,1,2,0,3,19.4,554.25,0,2,1,0.985158194098827,0,0,0,0,60,1164.0
9184-GALIL,0,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,3,20.45,781.25,0,2,1,1.005340368035002,0,0,1,0,44,899.8
4847-QNOKA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9,1,0,2,1.0,1,0,1,1,7,314.3
3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0,2,9,1.002399102032761,0,1,0,0,84,9458.4
5879-SESNB,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,75.25,888.65,0,3,3,1.0735729386892177,1,1,1,1,17,1279.25
9801-NOSHQ,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,465.45,0,1,1,1.0220685111989458,0,0,0,0,30,594.0
8883-GRDWQ,1,1,0,0,20,1,0,0,2,0,0,2,0,0,1,0,3,54.0,1055.9,0,1,4,0.9776851851851853,0,0,0,0,30,1620.0
0639-TSIQW,0,0,0,0,67,1,2,1,2,2,2,0,2,0,0,1,1,102.95,6886.25,1,2,7,0.9983472631983356,1,1,1,0,73,7515.35
3170-GWYKC,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,0,2,7,0.9904319517230428,0,1,1,0,66,6926.7
2703-AMTUL,1,0,1,1,36,1,0,0,2,2,0,0,0,0,1,0,3,53.65,1939.35,0,2,4,1.004116185150668,1,0,0,0,42,2253.2999999999997
6145-NNPNO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.15,44.15,0,0,2,1.0,1,0,1,1,7,309.05
9351-LZYGF,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8,0,2,6,0.978126792885829,0,0,1,0,48,3187.2000000000003
3889-VWBID,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,5776.45,0,2,7,1.025320387660194,0,0,0,0,84,6959.4
9921-EZKBY,1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15,0,2,6,1.0414162612483704,1,1,1,0,39,3716.7
7244-QWYHG,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,0,2,4,0.9846794150731157,0,0,0,0,66,2933.7000000000003
0396-YCHWO,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3474.2,0,2,5,1.011588632657815,1,1,1,1,42,4006.8
0481-SUMCB,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,4735.35,0,2,6,1.0301517376407245,1,1,0,1,54,5516.1
1958-RNRKS,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,49.9,1441.95,0,2,3,0.9632264529058117,1,0,1,1,36,1796.3999999999999
3934-HXCFZ,1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,99.25,2186.4,1,1,7,0.9577921366772534,1,1,1,0,29,2878.25
3752-CQSJI,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0,1,1,0.9573067519277789,0,0,1,0,19,388.55
5693-PIPCS,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,0,2,6,1.0329690502123285,0,1,0,1,60,5979.0
0594-UFTUL,1,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,19.85,252.0,0,1,1,0.9765549312148808,0,0,1,0,19,377.15000000000003
0023-HGHWL,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.1,25.1,1,0,1,1.0,1,0,1,1,7,175.70000000000002
8651-ENBZX,0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4,1,2,7,1.0127987421383646,0,1,0,1,66,6996.0
8974-OVACP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,0,0,1,1.0,0,0,1,0,7,141.04999999999998
8681-ICONS,1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,1,3,20.65,654.85,0,2,1,1.093512565751023,0,0,1,0,35,722.75
7923-IYJWY,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,0,2,9,1.007861210742155,0,1,0,0,84,9752.4
5937-EORGB,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,0,1,6,0.9618307426597582,1,1,1,0,21,2026.5
1298-PHBTI,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,6152.4,0,2,5,1.021857560457082,0,1,0,1,84,7123.2
5730-RIITO,0,1,0,0,43,0,1,0,2,2,0,0,0,0,0,1,1,33.45,1500.25,0,2,3,1.0430354225327632,1,0,1,0,49,1639.0500000000002
7873-CVMAW,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,0,2,9,0.9979217642261122,0,0,0,0,84,7438.2
4813-HQMGZ,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,743.75,0,3,5,1.0301246537396123,0,1,1,1,14,1263.5
9443-JUBUO,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,0,2,7,0.953352490421456,0,0,0,0,84,5481.0
9318-NKNFC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,1,0,1,1.0,0,0,1,0,7,131.95000000000002
3945-GFWQL,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,1,3,2,0.8989898989898992,1,0,1,1,18,801.9
3771-PZOBW,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1781.35,0,1,5,0.9820011025358324,1,1,1,1,26,2358.2000000000003
7969-AULMZ,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1,1,5,1.0367598503191724,1,1,1,1,27,2628.45
8950-MTZNV,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,44.95,0,0,2,1.0,1,0,1,1,7,314.65000000000003
5049-GLYVG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,1,0,1,1.0,0,0,1,0,7,144.20000000000002
4723-BEGSG,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,6094.25,0,2,8,0.9768304802205552,0,0,0,0,84,7278.6
1304-BCCFO,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,0,3,5,0.8952335633277818,1,0,1,1,15,1050.75
1698-XFZCI,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6521.9,0,2,8,0.9922635122285192,1,1,0,0,78,8404.5
5590-BYNII,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,1,1,6,0.9451838484096549,1,1,1,0,28,2821.0
4807-IZYOZ,0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1020.75,0,2,1,0.9692351516877938,0,0,0,0,84,1734.6
8486-AYEQH,0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2227.8,0,2,3,0.9449640516638037,1,1,1,1,37,2813.85
7426-RHZGU,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,827.45,0,3,5,0.9586954003012398,0,1,1,1,15,1438.5
7377-DMMRI,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,92.45,1,0,3,0.967050209205021,1,0,1,0,8,382.4
1240-HCBOH,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1759.55,0,2,2,1.0062046091382169,0,0,0,0,84,2192.4
3653-NCRDJ,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,0,2,1,0.9402252906976744,0,0,0,0,54,1036.8
3737-XBQDD,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,2048.8,0,1,5,1.0060891769789826,1,1,1,1,30,2545.5
0187-WZNAB,0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,1972.35,0,2,3,0.9818548387096773,1,1,1,0,33,2455.2000000000003
7633-MVPUY,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0,2,5,1.0130367760405197,0,0,0,0,84,5019.0
1371-WEPDS,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,2283.3,0,2,3,1.0229838709677421,1,0,0,1,54,3013.2
5795-BKOYE,0,0,1,1,69,1,0,0,0,2,2,2,0,0,1,0,0,59.1,4134.7,0,2,5,1.0139287378307462,0,0,0,1,78,4609.8
2397-BRLOM,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,583.45,1,3,3,0.9065413300186451,1,1,1,1,14,1126.3
6653-CBBOM,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,0,2,1.0,1,1,1,1,7,492.09999999999997
1304-NECVQ,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,1,0,4,0.9519414385741567,1,1,1,1,8,628.4
7147-AYBAA,1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,3,70.35,2552.9,0,2,2,0.9807718165927122,1,1,1,1,43,3025.0499999999997
9174-FKWZE,0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.45,19.45,1,0,1,1.0,0,0,1,0,7,136.15
9522-BNTHX,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1765.95,0,2,5,0.9233725490196079,1,0,1,1,40,2250.0
1897-RCFUM,0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,914.6,0,2,2,0.9690612417885146,0,0,0,0,54,1306.8
6339-YPSAH,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,704.3,0,3,3,1.060373381511593,1,1,1,1,15,1107.0
3584-WKTTW,1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55,5720.35,0,2,8,1.0055017973123808,0,1,0,0,66,7362.3
0822-QGCXA,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,2310.2,0,2,8,1.0204288963978887,0,0,1,1,33,2767.0499999999997
7402-PWYJJ,0,0,1,0,53,1,2,1,0,0,0,2,0,2,1,1,2,91.15,4862.5,0,2,5,1.0065308065701362,0,1,0,1,66,6015.900000000001
4950-HKQTE,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,0,1,2,1.0491774891774892,0,0,0,0,36,945.0
7623-HKYRK,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111.65,0,0,1,0.9445854483925551,0,0,1,0,12,236.39999999999998
2320-YKQBO,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,19.3,144.95,0,3,1,1.0729089563286454,0,0,1,0,13,250.9
4135-FRWKJ,0,1,1,1,55,1,2,0,2,0,2,2,2,0,1,0,2,76.25,4154.55,0,2,7,0.9906527570789866,0,0,0,0,66,5032.5
4718-DHSMV,0,0,0,0,11,0,1,0,0,0,0,0,2,0,0,1,3,35.8,363.15,0,3,2,0.9221686135093957,1,0,1,1,17,608.5999999999999
2351-BKRZW,0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,3254.35,0,2,6,1.006416996536368,1,0,0,0,60,4512.0
4652-NNHNY,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,1,1,3,1.0868314150304672,1,1,1,1,22,1624.6999999999998
6034-ZRYCV,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,1,2,5,1.0089816523165231,1,0,0,1,84,4552.8
8809-RIHDD,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,7372.65,1,2,7,0.9903086718246292,1,1,0,1,84,8685.6
7820-ZYGNY,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0,2,5,1.0223134767081699,1,1,0,1,78,7055.1
1084-UQCHV,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1,0,2,1.0,1,1,1,1,7,488.25
